Review,Rating
Too low cut,2
So flattering!,5
Cute style but runs big!,4
Shorter & smaller than picture/ description,2
A/c is running,5
Runs really small,4
Elegant comfort,5
Order up a size!,5
Very cute,4
Sweater season,4
Stylish and functional,5
"Lovely pants, bad fit",3
Statement dress!,5
Easy breezy,5
"Lovely, airy, but a tad big",4
"Super cute and flow, perfect for summer",5
Gorgeous big floral,4
Cozy and warm,4
On the fence,3
I love them!,5
Cute and decent make!,4
Pretty but sheer,5
Not quite perfect,3
Wanted to love these but didn't,3
Maybe not for everyone,4
Could live in this jumpsuit,5
Cute and funky work pants,5
Nice winter dress,5
Great romper but not for all body types!!,4
Material was light and comfortable,5
Unique and well made,5
Not for me,4
Embroidered gauze romper,5
Bridgette jogger,4
Perfect pants!!,5
Perfect,5
Nice pants if you have super tiny calves,2
Favorite retailer purchase!,5
Great quality and color but boxy and ill-fitting,2
Versatile comfortable dress,4
Sizing issue,4
A size 2 too big,3
Love these pants!,5
Runs small,5
"Fun, true to size",4
Beutiful dress,4
Comfy,4
Adorable,4
Great pattern,4
Flowy & fun,5
Super cute,5
Gorgeous!!!,5
Runs small,4
Perfect for hourglass,5
Absolutely beautiful and comfortable,5
"Pretty, but ill fitting",2
Cute!,4
Stunning skirt!,5
Too big on top,3
Great top,5
Best for tall folks,3
Perfect,5
Classic and timeless,5
Great work skirt,5
Pirate sleeves,1
Lovely,5
Why did i order this?,5
Cute & comfortable,4
Great shirt,4
Cute blouse!,4
Nice idea,3
Loved it but big,3
Love the color and stretch,5
Color better in person,4
Cute but no shape or support up top,3
Great top!,5
Shoulders are puffy,3
Better in person,5
"Beautiful details, but not quite right",3
Fits like a glove,5
Maternity top,1
"Why floreat? so perfect, yet so wrong!",3
Fabulous top,5
Lovely,5
Cute pants!,5
Love it but runs large!,5
Add to your collection,5
Another winner,5
"Wear now along, wear later with a sweater",5
"Just beautiful, but...",4
"Stunning, just wasn't quite right for my needs",5
Perfect,5
Very sheer and not as form fitting,3
Beautiful fabric!,5
Great summer t,4
Nice styling!,4
Great staple with unique touches!,5
Cute!,5
Quality and whimsy,5
This top runs very large,3
Flattering and comfortable!,5
Audrey hepburn,4
Beautiful but has flaws,3
Add a little fun!,5
Great autumn sweater!,5
Wish it looked as cute in person,2
"Relaxed, flowing fit",4
Great top!,4
Cardigan love,5
Soft and relaxed fit,4
Pretty and nicely cut,4
I wanted to love them,2
Flattering and easy,4
Not a white tee,4
Generously sized,5
Nice structure,3
Darker in person,3
Capsule wardrobe staple,5
Relaxed fit,4
Soft and flattering,5
Great all around top,4
The best layering piece,5
Cute shirt,5
"Cute sweater, runs large",4
The alternative to the green cargo jacket,5
Classic and trendy,5
Need petite sizing,4
Really cute,4
Love this top,5
Bright and airy!,5
Cute little cardi,5
Color,5
So fun!,5
Nice vest,5
Much cuter in person,5
Good everyday shirt,3
Does not fit as expected,2
Soft and cute,5
Great top,4
Lovely material,5
Green not as pictured,4
Love this jacket!,5
Terrible!,1
Love it!,5
Wow!,5
Nice little top,4
My new favorite jeans,4
Off the shoulder elastic issues,3
Nice top,5
Comfy,5
The best boy short,5
A little long,3
Good skirt,5
"Nice, but not for me",4
Cute and comfy,4
One of the best denim dusters!!,5
Good but runs very small,4
"Runs small, stiff top",4
"Great fit, alluring",5
Lovely pattern,5
Omg! back is see-through!!,1
Runs large,5
Runs very small,3
Fit works for some and for others,3
Flattering top,5
Great work skirt,5
Beautiful skirt - get ready for compliments,4
Classic,5
Surprisingly nice in person,4
Not for my body type,4
Not like the photo at all,1
Too low and very big armholes!,2
Red in xl is pretty,4
Size up!,5
Cute!,3
Unique dress,4
Great top!,4
Love this skirt!!!,5
Wish it fit better for me,3
Lovely top!,5
Perfect skirt,5
Surprisingly flattering...plus pockets!!!,4
Very flattering fit,5
Lovely top that runs very large,2
"Beautiful drape, very deep v",5
Unique spin to classic button down,5
So great - but quality not amazing,3
Flattering,5
Fun & flirty take on preppy look,5
Pretty spring/summer top,4
Perfect fit for broad shoulders,5
Absolute steal at sale price,5
Beautiful top!,5
Great basic,4
Colorful & lovely,5
Beautiful sweater,5
"Great idea, okay execution",4
Great buy on sale,4
Just like the photo!!,5
Cute summer top,4
Odd fit,1
Just...weird,2
So different in a good way!,4
"Droopy front, heavy fabric",1
"Feminine, romantic skirt",5
Great top!,5
Too shortwaisted,4
Perfect!,5
If only,3
Cute... if you're planning to hold it on,2
High in back,4
Not for me...,3
Huge,2
Love them!,5
Great w/ black crops,3
Lining makes all the difference,5
Great material and design!,5
"Really wanted to like it, but...",1
The maxi dress i've been looking for,4
Gorgeus dress,5
"High hopes, but tiny and flimsy",1
Lovely!,5
5-star fantastic!,5
"Loved, but unsure about quality",3
Beautiful unique top,5
"Lovely skirt, runs a bit large.",4
Love this dress,5
Love this top,5
Sizing is all over the map!,4
Gorgeous maxi dress,5
"Cute leggings for cooler days, but be aware of fit",4
Great dress but...,3
This dress is perfect!,5
I adore this dress.,5
Super adorable!,5
Love it!,4
Sleeves too tight,1
Dreamy bohemian maxi,5
Beautiful! ...but not for a long torso,4
Huge!!,2
Tassels :(,3
Great casual top,4
Great autumn dress,5
Great legging cord!!,4
Nice fitting cords-bronze,5
Beautiful design,4
Beautiful fabric,4
Bohoranna rhapsody,4
Another tracy reese winner,5
Great dress,5
Beautiful dress,5
Cute but a little maternity looking,3
Gorgeous!,5
Exquisite,5
Ingenious mix of line and detail: ranna gill!,5
Not as shown,2
"Great dress, even better in person!",5
Flows nicely,5
Too big,2
In love with this dress!!!!,5
Nice knit button up,5
Funky fun,5
Perfect summer pants!,5
Belle of the ball,5
Disappointed,1
Runs small,4
Just a perfect pair!,5
Super cute but not for me,4
Great day/night pants,5
Great for spring,4
Beautiful - if you're pregnant with twins.,2
"Beautiful dress, fits poorly",2
Surprised this shirt is still available !,5
I'd rather pay property taxes than buy this one!,2
Great shirt,5
"Ok, but didn't love the length (on me)",4
Nice but stil la tad long in eptite,5
Perfect except runs way too small,3
Great fit,4
The perfect pant for warmer weather,5
Great pants!,5
Love these pants!,5
Great jean,5
Truly beautiful dress,5
Square,3
Off the grid,5
"Like, don't love",4
My favorite spring pants,5
Odd fit,3
Can't resist hot air balloons!,5
Dreamy pants,5
Perfect summer crop,5
Nice summer pants.,5
Awesome versatile jeans,5
"Love! but more tall options, please!",5
"Great pants, a tad long in petite",4
Comfy and flattering,5
"Great shirt, excellent details",5
Cute pants,4
Great take on a classic!,5
"Very cute, very, very cute",5
Gorgeous detailing,5
Very unflattering dress,1
So cute,5
Super cute wear well,5
Almost.,2
Perfect shirt,5
Sizing is off,3
Fun but not perfect,4
Just right,5
Would be great but...,2
Perfect every day neutral,5
Wanted to like it,3
Try on before purchasing,4
Not your everyday cardi,5
Cute,4
Flawed,1
Awkward shape,4
Love,5
Most comfortable fabric i've ever worn,5
Cute skirt in theory,2
Love this shirt!,5
Can't get it on,1
Flattering and versatile,5
Wide and long,4
Halfway lovely,3
Great t-shirt for everyday use,5
So bizarre!,5
"Good idea, wrong color.",3
Another huge dress...,4
An absolute hit - if you buy the right print,4
Girls with hips - size up!,4
Would be cute if i could get it on,2
Beautiful!,5
Mustard,4
Cute basic,4
Gorgeous sweater,5
Beautiful skirt!,4
Beautiful skirt,4
Love this dress,5
Effortless style,4
Cute and comfy,5
Small,2
Love it!!,5
Great top!,5
Gorgeous green color,5
A staple!,5
Uhhhmmmazing!,5
Mission impossible,1
Too bulky,1
Great skirt,5
Love these jeans!,5
Beautiful,5
Greenhouse tank,5
Pleasing spring floral print,5
Gorgeous spring blouse!,5
Gorgeous vintage glamour,5
Fun summer dress.,4
Material,2
Super comfy,4
Beautiful shortt dress,5
Disappointed,1
Love this dress!!!,5
Recommended for certain body types,3
Perfect flare,5
Excellent dress,5
Prettier in person,5
Perfection !,5
In agreement with other reviewers...,3
Soooo pretty,5
Review for fit only,4
So cute!,5
"Beautiful shade of pink, very low-cut",4
Very flattering!,5
A step up!,5
"Beautiful, soft and cozy",4
Extra fabric,3
Well made. beautiful colors,5
Awesome pair of high waisted jeans,4
One of the most beautiful dresses i have ever seen,5
"Very cute, but impossible to put on",3
Cute top!,5
Love it. stylish but comfortable and low key,5
Such a beautiful well fitting dress !,5
Comfy and cute,4
Absolutely gorgeous!,5
Very cute but...,4
Weird fit,2
Fun and flirty,4
Very well made - runs large!,3
This dress is adorable!!,5
"Good concept, poor product",2
"Great features:pockets,lace in front",5
Tried it on a whim. love it.,4
Cute but....,3
Great casual dress!,4
Shrinks,4
Effortlessly cool,5
Beautiful sweater,5
Lovely and so flattering,5
It's gorgeous,5
Beautiful but big,4
Dream dress,5
"Flowy, functional ,dressy",5
Not for me,4
Very flattering,5
Huge,4
Runs big in bust,4
Finally saw it in person,5
Go to dress,5
Too big!,3
Love this dress!!!,5
Absolutely beautiful,5
Love this sweater!!,5
Love!,5
A bit big,4
Gorgeous top but very high-waisted,4
Too cute but ...,3
Surprisingly amazing,5
The most versatile top.,5
My go-to shirt,5
Lovely!,5
Versatile!,5
Beautiful dress - runs huge!,5
Great dress with a little help added!,4
Super sweater,5
Poor fabric quality,1
A hit!,5
Beautiful dress--if you can figure out your size!,4
Love it!,5
Versatile vest,4
"Bought for my sister, she loves it!",5
Nice design but quality isses,3
Perfect shirt,5
No shape,2
Very cute,5
Love this wool seamed vest,5
Good summer tank,5
Love!,5
"Shrinks, shrinks, shrinks",1
Beautiful,5
Gorgeous,5
Upholstery fabric,4
"Short dress? long sleeves? yes, please!",5
"Great top, runs a little short",4
Obsessed,5
Great classic look for fall,5
Love it!,5
Beautiful,5
Poor shape for my body type,3
Its a keeper,4
Weird fit in the bust,2
"Cute style, very wide",4
Great coat,5
"Loved it, but...",2
Very unfortunate,1
Rust not red,4
Runs small in bust,3
"Great style, not so great workmanship",4
That unique retailer dress,5
Size up!,5
Wanted to love,3
"Love, love, love",5
"Lovely, but it is tight in the chest.",4
Another tiny success,5
Bummed out,3
Love it,5
Not kind to curves,2
Perfectly adorable!!!!!,5
Cute top....but shrinks horribly!,1
Great tank,5
Flattering a comfortable,5
Fabric is very stiff....,1
Just ok,3
Effortless,5
"Beautiful color, pretty design, nice fabric",5
Chic,5
So pretty!,5
Too much pep in this peplum...,3
Lovely dress,4
Great fabric,5
The perfect purple piece,5
Gorgeous and flattering dress by maeve,5
Almost but not quite,3
Great every day long-sleeved tee,5
Amazing!,5
Best basic ever,5
Perfect until washed,3
Not for me,3
Love it but. . .,3
Soft & versatile tee,5
Need them all!,5
Best. tee. ever.,5
"Love, but different colors fit differently",4
Lovely color,4
Comfort and style to the max!,5
Nice but 5% spandex makes it a bit clingy,4
Cute...,5
Confortable - simple,5
"Didn't fit well for me, awkward and dull",2
Luxurious basic tee,5
Awesome shirt,5
Beautiful,5
Great summer dress,5
Lovely detail,4
Comfortable top,4
Favorite go to top,5
Cutest ever!,5
Too long,2
Oversized and unflattering,3
Perfection,5
Perfection,5
Very pretty top,4
Perfect denim jacket,5
Everyday staple,4
Pretty but...,4
Amazing,5
"Ok, but...",4
Run don't walk to buy this,5
Want to like it....,3
What happened?,1
Perfect long sleeve tee!,5
Adorable but not really a cardigan more a capelet,4
Love this top,5
Lovely,4
Huge,1
Only suits smaller chest,2
The perfect long sleeve t-shirt,5
$200 piece of polyester,2
Best tunic ever,5
Beautiful design,4
Sooo comfortable!,5
Love them!,5
Bunched elastic,4
Love!,5
Unexpected find,5
Comfort,4
Great t,5
Great basic!,4
Beautiful embroidery,5
Cute casual with a twist,5
Great top,5
So close...,3
Pretty dress,4
This is a poncho,3
Beautiful dress,4
Great shirt and great quality,5
Amazing jacket!,5
Awesome dress,5
This is a wonderful top!,5
Just great,5
Surprisingly lovely,5
Looks cheap,1
Absolutely gorgeous!!!,4
"Soft, snuggly and cute",5
Awesome fit,5
Amazingly comfortable - but different than photo,5
"Lovely, but flawed",1
Must have for fall..,5
Pills horribly,2
Loved it from the moment i saw it,5
Awkward hem,3
Love,5
Beautiful,5
"If you have a large chest, step away form this one",3
Lovely,5
So pretty!,4
Cute top,5
Surprised by softness,5
Cute top,2
Small up top,4
Perfect sweater,5
Great summer pajama pants.,5
Super comfy,5
Unwearable,2
Cute polka dot pattern,4
"Versatile, easy to wear top",4
Girly bra,4
Cozy for lounging,4
Peach delight,5
New favorite thing!,5
Oh so cozy!,5
Love the floral print,5
Cute but hard to put on,3
Adorable,5
Wow!,5
Romantic top for fall,5
Great for all seasons,5
Too loose and swingy,3
Amazing!,5
Beautiful,4
Perfect for fall,5
Gorgeous but ...,3
Cute,4
Pretty design,5
Killer dress,5
Can be flattering,4
Flattering cut,5
Perfect jeans,5
Lovely dress,5
3-season skirt!,5
"Cute fabric, but odd cut",3
Great fit but not for a 45 year old,4
Very cute,5
Kind of sexy,4
Nice but stiff,3
Wonderful velvet black jeans!,5
"Great top, but needs undershirt",5
Great fitted top,5
Great dress but cut too low,3
Versatile dress,5
"Travel, weekends, work, go anywhere top.",4
Flattering versatile travel piece,5
Could have been executed better,3
"Nice top, awful fabric",2
Amazing!,5
"Do love it, however:",4
Navy oompa loompa,3
Very nice!,5
Just wow!,5
Nice dress but cut too low,3
Flattering but very tight in the chest,3
Gorgeous top! but difficult zipper...,5
"Too small, too complicated",1
Nice summer top,5
Buckles and zippers and buttons and straps,3
Makes you skinny,5
Surpring dress,5
Not for the large at bust,5
Another great pair of stevies!,5
Amazing vest,5
Bought for the color,3
Stunning!!,5
Love it!,5
Ripped on first day,3
Comfy pants,5
Great style,4
Gorgeous color,3
This shirt got me a job,5
Obsessed!,5
Perfect fit for xl,5
Love it but....,4
Almost love,4
Surprised i liked this,5
Amazing!,5
Beautiful,5
Beautiful detail,4
"Very beautiful, but runs large",5
Sizing is off?,4
"Great quality, durable and great fit",5
Purrrfect pants!,5
Stunning color,5
Beautiful blouse but too boxy/swingy,3
Perfect jogger!,5
Not for me,3
"Gorgeous blouse, stunning color and pattern",5
