,Review,Rating
157,This chemise is so comfortable and beautiful. can be dressed up or down and is a staple of a bohemian wardrobe. gave 4 stars for the fact that it is completely see through and requires a (not included) slip underneath. also because the super thin cotton will wear easily.,4.0
158,I think these are meant for people who are over 6’3”.,3.0
159,"Great looking, very comfortable, the only thing I hate is they roll up on the leg after wearing them for awhile.",3.0
160,The tank top fits well. i usually boarded between a large and an xl and i got a large in this shirt which was perfect. it is kind of thin material so i wear a white tank under it. it's not too big in the armpits which is nice so my bra doesn't show. material is really soft and comfortable. it fits loose but not baggy.,4.0
161,"This dress could have been great but for me there was too much design on the top part/ front. i wish the neckline was different or just less beadwork/ design near my face.
all in all its a maxi dress and was returned because approx. $250 was too much to spend on this.",3.0
162,"Bad fit, bad material, bad feel. Go with another company if you want a pair of slacks worth a damn.",2.0
163,"It’s a super cute top but wish it was just a tad bit longer and the material isn’t the best feeling, but still a cute top.",4.0
164,"I use this item for my summer outfit. When leaving the house I just threw on a pair, of pants, wore the top as a shirt.",5.0
165,Liked the length.,4.0
166,dislike fabric was not as seen it was thin and looked very cheap i got a large top and it fitted like a extra large could not send back because there was no return label with merchandise so it will get put in the first garage sale for this Fall.,1.0
167,Legs are too wide. the fabric is rough to the touch.,1.0
168,Just too bad to wear,1.0
169,"This is an excellent buy.  Nice soft fabric, expected fit, nothing unexpected or wierd in the design.  Great basic everyday summer dress.  Wash and wear too., 👍",5.0
170,I did size up on this one. it came in and it was too snug for a loose shirt. i sized up and i love it now. i went to the store and bought it in white and black. i sized up in the white but not the black. you may want to try them on before purchasing them. i want more.,4.0
171,"So the shirt is soft, but it really has no form. If stretched, it stays that way.",1.0
172,"It's taken me 4 washes, soaking in borax, soaking in baking soda twice, multiple vinegar baths to get the formaldehyde smell out of these jeans. I should mention that was within the first 48 hours of getting my replacement pair because the first pair was absolutely dreadful. Made the decision to wear them to work after the second wash and the smell was so bad that my lower body smelled exactly like these jeans. Please avoid purchasing Levi's from Amazon unless you want to spend your first week of owning them trying to get the smell out of them. Other than that the first is great but so far that's the only good thing.",2.0
173,"The zipper broke on this piece the first time i wore it. very disappointing since i love the design. i'm actually going to try to replace the zipper myself with something stronger, but annoying that it's come to that.",2.0
174,"They're a little tight for normal tees, but can be worn as undershirts. Fabric is soft and comfortable.",4.0
175,El unico problemita es que se arruga muy rápido y lo recibi ya arrugado pero queda muy bonito,4.0
176,Perfect fit will be ordering more,5.0
177,"Wanted the polka dots, but the whites were blue like the colors ran, the sleeves were oddly shaped, and the pants fit and hung like an XXL, instead of a large.",1.0
178,"This blazer looked really good and I wanted to keep it, but I wanted pink.  And the color is so NOT pink.  It's orange.  Really disappoining.  I'm returning it and getting the black one for now.  I'll go back and probably order the deep pink.  But beware.  I held this jacket up to many pink things in the house, and outside, and it is so orange, like salmon, not pink.  But the fit was really good and the material is really nice.  I'm 5'8"" and 195lbs and got the xl and I was happy with the way it looked.  Just not the color expected at all.",3.0
179,"This skirt ran short, small, and boxy. if you can get the right fit, the skirt is great quality and super cute, but i recommend trying on in store for sizing.",3.0
180,"I wear an  XXL every day, this shirt would not even button, it was so small!",1.0
181,This is the most flattering shirt--love the fit and color!,5.0
182,This 36 waist is way tighter than all my other clothes. Zipper is rough but smoothed out with lube. Large belt loops accommodate duty belt easily and pockets are generous and well placed. Consider buying a size up.,3.0
183,"I saw this dress in a store the other day. it is so cute in real life. i don't think the pictures online even begin to show how cute it is on. the dress is well-made and it fit perfectly. in fact, it is quite flattering. i am so happy i saw it in the store. even though i am big online shopper i would have passed on this dress if i only saw it online, but don't because it is worth every penny.",5.0
