Review,Rating
"The Lee Verona color jeans fabric is not cotton with 17% rayon, as advertised, but with 17% polyester which is what i was trying to avoid. I'm allergic to the blue dye used in polyester.Very disappointed.",1.0
“Waist” was just under my breast.  Terrible style.Wish it had actually been on my waist.,1.0
Side boobs will show- a lot.,1.0
Oversized it’s too big for a medium size.  The quality is terrible.  It does not allow the item to be cancelled before it gets shipped.,1.0
"right after the first wash, it was destroyed. i can never wear it the 2nd time, thats how bad and worn out it looks now. terrible. just aweful,just after one cold wash.",1.0
I don’t recommend if you are petite.,1.0
Does not fit true to size at all. Need to return,1.0
The jeans have holes in the back pockets. These are damaged jeans sold as new,1.0
"I'm baffled why none of the other reviewers have mentioned how large these pants are. i ordered the petite small, and i'm always a small. these are huge. i felt like i had on a large. i like the thin material and color, and i'm sad that they are so large.",1.0
"THIS is a joke, i ordered small and i received XXL large, and the material sucks(made in china)",1.0
If I can give this item 0 stars,1.0
"Gals, if you absolutely must have this top wait for it to go on sale (don't worry, it will). between the poor fit and the polyester, i have no good things to report about it. this is very much below retailer's usual quality and style.",1.0
Nice and colorful dress but runs very oversized. material mutes the colors not as vibrant in person.,1.0
"Since this sold out so fast i ordered an xsp which is too short (i'm 5'5""), it also is too big! the empire waist has no shape or flatter, the sleeves are huge, the neckline was falling off my shoulder, i put it on and instantly knew this was all wrong.   the print is very fun and my guess is that's what is attracting everyone to it.  it looked like a big floppy mess of cute fabric on me.  back it goes.",1.0
I got fooled by this dress's description. it's 100% polyester and not wool as it claims to be! looks cheap.returned it!,1.0
The color was way off from picture and it was really baggy/oversized,1.0
The photo is pink. The color I received was peach.,1.0
I was so disappointed when I opened the package and saw the material.  The material is cheesy and cheap looking but the over all design is great.  If the material was of better quality then this would be a win.,1.0
"Literally napkin material. What is this?!  Too small, it’s trash..I don’t know what else to say.",1.0
The pants were way too big,1.0
On a hot summer 90 degree day the blue ink on the dress stained the dress and my new tory burch bag. i would never have expected that the blue print would bleed all over me and my new dress. great dress and such a wonderful fit...too bad its unwearable now.,1.0
"Thought I was buying a set - that's what all the description suggested. Instead, just go the top and only now see in the reviews that I am not alone in having been misled. Very disappointed.",1.0
"When i saw this top online, i thought i'd love it and immediately ordered it in both colors.  they arrived today and i am soooo disappointed.  i have never seen such drab colors.  the blue is a muddy grayish hue (like an overcast day) and the pink is a dusty shade of peach.  yuck.  and i was hoping the ruffle at the bottom would have a chiffon-like flowy effect.  instead, the ruffle is made of a cheap looking knit.  back these go...",1.0
"Was really excited for this dress and couldn't be more disappointed. doesn't look anything like the pictures.

the fabric feels...cheap. it came wadded up in a ball and is a wrinkled mess. 

looking beyond that, i tried it on and thought i had put it on incorrectly. unfortunately not. the top half doesn't sit correctly. it's so bizarre that it seems like a flaw in the design. it doesn't sit on your shoulders, but doesn't look right off your shoulders. the neckline is very high. also, front b",1.0
Appeared to be used with a wrinkled and worn patch. Crotch seat was baggy not on par with the size. Most likely these were factory defects from Levis and resold or used.,1.0
Pjs were great until I washed them then they instantly got two holes in the set. Recommend for a gift or bridal party where someone won’t wear them more than once.,1.0
"I bought these for my husband, and he likes them a lot. They fit as expected and are very comfortable. The problem though, is that I bought him 4 pair and two of them already have holes in them along the seams. They are very light weight for sure but that’s because the fabric is very cheap. I wouldn’t waste my money buying them again.",1.0
